,station_id,contract_name,station_name,station_address,has_payment_terminal,is_bonus_station,station_status,last_update,is_connected,allows_overflow,shape,overflowStands,position_latitude,position_longitude,totalStands_capacity,totalStands_availabilities.bikes,totalStands_availabilities.stands,totalStands_availabilities.mechanicalBikes,total_electrical_bikes,total_internal_battery_bikes,total_removable_battery_bikes,main_stand_capacity,main_stand_available_bikes,main_stand_available_stands,main_stand_mechanical_bikes,main_stand_electrical_bikes,main_stand_internal_battery_bikes,main_stand_removable_battery_bikes
3111,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-26 15:55:21,True,False,,,53.346637,-6.246154,30,23,7,9,14,0,14,30,23,7,9,14,0,14
3112,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-26 16:00:45,True,False,,,53.343034,-6.263578,24,23,1,15,8,0,8,24,23,1,15,8,0,8
3113,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-26 16:01:37,True,False,,,53.346867,-6.230852,40,20,20,10,10,0,10,40,20,20,10,10,0,10
3114,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-26 16:00:56,True,False,,,53.3547,-6.272314,30,21,9,10,11,0,11,30,21,9,10,11,0,11
3115,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-26 15:55:10,True,False,,,53.33403,-6.260714,36,16,19,9,7,0,7,36,16,19,9,7,0,7
3116,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-26 16:04:23,True,False,,,53.346026,-6.243576,40,14,26,5,9,0,9,40,14,26,5,9,0,9
3117,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-26 15:56:34,True,False,,,53.330662,-6.260177,40,15,25,12,3,0,3,40,15,25,12,3,0,3
3118,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-26 16:03:34,True,False,,,53.342113,-6.310015,40,10,30,9,1,0,1,40,10,30,9,1,0,1
3119,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-26 15:57:14,True,False,,,53.357043,-6.263232,25,9,16,8,1,0,1,25,9,16,8,1,0,1
3120,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-26 16:04:46,True,False,,,53.348875,-6.267459,29,29,0,11,18,0,18,29,29,0,11,18,0,18
3121,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-26 15:56:53,True,False,,,53.342081,-6.275233,30,3,26,2,1,0,1,30,3,26,2,1,0,1
3122,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-26 16:04:42,True,False,,,53.346874,-6.272976,20,14,5,5,9,0,9,20,14,5,5,9,0,9
3123,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-26 16:04:39,True,False,,,53.347932,-6.240928,40,36,4,29,7,0,7,40,36,4,29,7,0,7
3124,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-26 15:55:51,True,False,,,53.334432,-6.245575,30,0,30,0,0,0,0,30,0,30,0,0,0,0
3125,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-26 16:04:20,True,False,,,53.343565,-6.275071,29,0,29,0,0,0,0,29,0,29,0,0,0,0
3126,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-26 15:55:46,True,False,,,53.359624,-6.260348,30,5,25,1,4,0,4,30,5,25,1,4,0,4
3127,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-26 16:01:53,True,False,,,53.354929,-6.269425,40,2,38,1,1,0,1,40,2,38,1,1,0,1
3128,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-26 16:01:13,True,False,,,53.350974,-6.25294,40,15,24,11,4,0,4,40,15,24,11,4,0,4
3129,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-26 15:57:51,True,False,,,53.337132,-6.26059,40,11,29,10,1,0,1,40,11,29,10,1,0,1
3130,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-26 16:00:51,True,False,,,53.339218,-6.240642,40,33,7,26,7,0,7,40,33,7,26,7,0,7
3131,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-26 15:59:16,True,False,,,53.347122,-6.234749,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3132,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-26 15:59:48,True,False,,,53.355173,-6.278424,40,4,36,2,2,0,2,40,4,36,2,2,0,2
3133,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-26 15:55:22,True,False,,,53.350291,-6.273507,30,5,25,5,0,0,0,30,5,25,5,0,0,0
3134,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-26 16:03:26,True,False,,,53.354845,-6.247579,30,19,11,10,9,0,9,30,19,11,10,9,0,9
3135,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-26 15:56:23,True,False,,,53.335742,-6.24551,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3136,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-26 16:03:31,True,False,,,53.343653,-6.231755,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3137,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-26 16:02:57,True,False,,,53.347884,-6.248048,30,20,10,14,6,0,6,30,20,10,14,6,0,6
3138,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-26 16:03:29,True,False,,,53.341288,-6.258117,20,14,6,9,5,0,5,20,14,6,9,5,0,5
3139,16,dublin,GEORGES QUAY,Georges Quay,False,False,OPEN,2024-12-26 16:04:09,True,False,,,53.347508,-6.252192,20,13,7,9,4,0,4,20,13,7,9,4,0,4
3140,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,OPEN,2024-12-26 16:02:12,True,False,,,53.341805,-6.305085,30,7,23,6,1,0,1,30,7,23,6,1,0,1
3141,82,dublin,MOUNT BROWN,Mount Brown,False,False,OPEN,2024-12-26 16:02:45,True,False,,,53.341645,-6.29719,22,8,14,3,5,0,5,22,8,14,3,5,0,5
3142,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,OPEN,2024-12-26 16:02:12,True,False,,,53.342296,-6.287661,38,3,35,1,2,0,2,38,3,35,1,2,0,2
3143,71,dublin,KEVIN STREET,Kevin Street,False,False,OPEN,2024-12-26 16:01:22,True,False,,,53.337757,-6.267699,40,15,25,7,8,0,8,40,15,25,7,8,0,8
3144,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,OPEN,2024-12-26 15:58:35,True,False,,,53.358115,-6.265601,27,0,27,0,0,0,0,27,0,27,0,0,0,0
3145,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,OPEN,2024-12-26 16:03:50,True,False,,,53.342638,-6.238695,40,34,6,19,15,0,15,40,34,6,19,15,0,15
3146,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,OPEN,2024-12-26 15:56:34,True,False,,,53.339434,-6.246548,30,4,26,3,1,0,1,30,4,26,3,1,0,1
3147,51,dublin,YORK STREET WEST,York Street West,False,False,OPEN,2024-12-26 16:03:10,True,False,,,53.339334,-6.264699,40,0,0,0,0,0,0,40,0,0,0,0,0,0
3148,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,False,False,OPEN,2024-12-26 15:57:38,True,False,,,53.337494,-6.26199,30,15,15,8,7,0,7,30,15,15,8,7,0,7
3149,59,dublin,DENMARK STREET GREAT,Denmark Street Great,False,False,OPEN,2024-12-26 15:58:12,True,False,,,53.35561,-6.261397,20,1,19,1,0,0,0,20,1,19,1,0,0,0
3150,95,dublin,ROYAL HOSPITAL,Royal Hospital,False,False,OPEN,2024-12-26 16:03:49,True,False,,,53.343897,-6.29706,40,28,12,18,10,0,10,40,28,12,18,10,0,10
3151,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),False,False,OPEN,2024-12-26 15:58:35,True,False,,,53.346985,-6.297804,40,13,27,10,3,0,3,40,13,27,10,3,0,3
3152,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),False,False,OPEN,2024-12-26 15:56:01,True,False,,,53.355954,-6.278378,36,0,36,0,0,0,0,36,0,36,0,0,0,0
3153,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,False,False,OPEN,2024-12-26 16:01:38,True,False,,,53.337824,-6.256035,40,10,30,6,4,0,4,40,10,30,6,4,0,4
3154,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),False,False,OPEN,2024-12-26 16:04:23,True,False,,,53.346603,-6.296924,40,14,26,13,1,0,1,40,14,26,13,1,0,1
3155,22,dublin,TOWNSEND STREET,Townsend Street,False,False,OPEN,2024-12-26 16:04:17,True,False,,,53.345922,-6.254614,20,18,2,11,7,0,7,20,18,2,11,7,0,7
3156,50,dublin,GEORGES LANE,George's Lane,False,False,OPEN,2024-12-26 15:59:08,True,False,,,53.35023,-6.279696,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3157,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,False,False,OPEN,2024-12-26 15:58:20,True,False,,,53.356307,-6.273717,40,5,35,1,4,0,4,40,5,35,1,4,0,4
3158,12,dublin,ECCLES STREET,Eccles Street,False,False,OPEN,2024-12-26 16:04:38,True,False,,,53.359246,-6.269779,20,1,19,1,0,0,0,20,1,19,1,0,0,0
3159,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,False,False,OPEN,2024-12-26 16:04:59,True,False,,,53.330362,-6.265163,30,2,28,2,0,0,0,30,2,28,2,0,0,0
3160,78,dublin,MATER HOSPITAL,Mater Hospital,False,False,OPEN,2024-12-26 16:04:02,True,False,,,53.359967,-6.264828,40,1,39,1,0,0,0,40,1,39,1,0,0,0
3161,2,dublin,BLESSINGTON STREET,Blessington Street,False,False,OPEN,2024-12-26 16:04:51,True,False,,,53.356769,-6.26814,20,0,20,0,0,0,0,20,0,20,0,0,0,0
3162,75,dublin,JAMES STREET,James Street,False,False,OPEN,2024-12-26 15:56:34,True,False,,,53.343456,-6.287409,40,15,25,12,3,0,3,40,15,25,12,3,0,3
3163,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,False,False,OPEN,2024-12-26 15:57:38,True,False,,,53.356717,-6.256359,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3164,26,dublin,MERRION SQUARE WEST,Merrion Square West,False,False,OPEN,2024-12-26 16:03:01,True,False,,,53.339764,-6.251988,20,8,12,5,3,0,3,20,8,12,5,3,0,3
3165,65,dublin,CONVENTION CENTRE,Convention Centre,False,False,OPEN,2024-12-26 15:56:23,True,False,,,53.34744,-6.238523,40,2,38,1,1,0,1,40,2,38,1,1,0,1
3166,15,dublin,HARDWICKE STREET,Hardwicke Street,False,False,OPEN,2024-12-26 15:56:13,True,False,,,53.355473,-6.264423,16,0,16,0,0,0,0,16,0,16,0,0,0,0
3167,86,dublin,PARKGATE STREET,Parkgate Street,False,False,OPEN,2024-12-26 16:01:51,True,False,,,53.347972,-6.291804,38,34,4,8,26,0,26,38,34,4,8,26,0,26
3168,35,dublin,SMITHFIELD,Smithfield,False,False,OPEN,2024-12-26 15:56:04,True,False,,,53.347692,-6.278214,30,6,24,3,3,0,3,30,6,24,3,3,0,3
3169,10,dublin,DAME STREET,Dame Street,False,False,OPEN,2024-12-26 15:56:02,True,False,,,53.344007,-6.266802,16,16,0,10,6,0,6,16,16,0,10,6,0,6
3170,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,OPEN,2024-12-26 16:03:01,True,False,,,53.347106,-6.292041,25,20,5,14,6,0,6,25,20,5,14,6,0,6
3171,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,OPEN,2024-12-26 16:05:02,True,False,,,53.352149,-6.260533,20,19,0,10,9,0,9,20,19,0,10,9,0,9
3172,64,dublin,SANDWITH STREET,Sandwith Street,False,False,OPEN,2024-12-26 15:55:18,True,False,,,53.345203,-6.247163,40,13,27,12,1,0,1,40,13,27,12,1,0,1
3173,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,OPEN,2024-12-26 15:57:21,True,False,,,53.353331,-6.249319,29,26,3,12,14,0,14,29,26,3,12,14,0,14
3174,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,OPEN,2024-12-26 15:59:24,True,False,,,53.338776,-6.30395,35,27,8,10,17,0,17,35,27,8,10,17,0,17
3175,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,OPEN,2024-12-26 15:56:09,True,False,,,53.359157,-6.281866,40,3,37,2,1,0,1,40,3,37,2,1,0,1
3176,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,False,False,OPEN,2024-12-26 16:04:53,True,False,,,53.349013,-6.260311,23,22,1,12,10,0,10,23,22,1,12,10,0,10
3177,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,OPEN,2024-12-26 16:04:29,True,False,,,53.358437,-6.260641,30,4,26,2,2,0,2,30,4,26,2,2,0,2
3178,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,OPEN,2024-12-26 15:55:32,True,False,,,53.335211,-6.2509,40,21,19,10,11,0,11,40,21,19,10,11,0,11
3179,57,dublin,GRATTAN STREET,Grattan Street,False,False,OPEN,2024-12-26 16:04:15,True,False,,,53.339629,-6.243778,23,5,18,3,2,0,2,23,5,18,3,2,0,2
3180,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,OPEN,2024-12-26 15:59:56,True,False,,,53.341359,-6.292951,40,13,27,3,10,0,10,40,13,27,3,10,0,10
3181,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,OPEN,2024-12-26 16:02:19,True,False,,,53.332763,-6.257942,20,0,20,0,0,0,0,20,0,20,0,0,0,0
3182,3,dublin,BOLTON STREET,Bolton Street,False,False,OPEN,2024-12-26 16:03:08,True,False,,,53.351182,-6.269859,20,15,5,10,5,0,5,20,15,5,10,5,0,5
3183,40,dublin,JERVIS STREET,Jervis Street,False,False,OPEN,2024-12-26 15:57:14,True,False,,,53.3483,-6.266651,21,20,1,14,6,0,6,21,20,1,14,6,0,6
3184,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,OPEN,2024-12-26 16:03:54,True,False,,,53.346057,-6.268001,29,28,1,17,11,0,11,29,28,1,17,11,0,11
3185,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,OPEN,2024-12-26 16:03:05,True,False,,,53.354663,-6.278681,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3186,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,OPEN,2024-12-26 15:58:08,True,False,,,53.356299,-6.258586,30,8,22,3,5,0,5,30,8,22,3,5,0,5
3187,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,OPEN,2024-12-26 15:57:54,True,False,,,53.332383,-6.252717,20,7,13,3,4,0,4,20,7,13,3,4,0,4
3188,83,dublin,EMMET ROAD,Emmet Road,False,False,OPEN,2024-12-26 15:55:39,True,False,,,53.340714,-6.308191,40,14,26,12,2,0,2,40,14,26,12,2,0,2
3189,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,OPEN,2024-12-26 16:04:29,True,False,,,53.347802,-6.292432,40,39,1,30,9,0,9,40,39,1,30,9,0,9
3190,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,False,False,OPEN,2024-12-26 16:02:48,True,False,,,53.34218,-6.254485,30,5,25,1,4,0,4,30,5,25,1,4,0,4
3191,88,dublin,BLACKHALL PLACE,Blackhall Place,False,False,OPEN,2024-12-26 16:03:17,True,False,,,53.3488,-6.281637,30,3,27,3,0,0,0,30,3,27,3,0,0,0
3192,42,dublin,SMITHFIELD NORTH,Smithfield North,False,False,OPEN,2024-12-27 20:54:29,True,False,,,53.349562,-6.278198,30,5,25,3,2,0,2,30,5,25,3,2,0,2
3193,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,False,False,OPEN,2024-12-27 20:49:56,True,False,,,53.3537415547453,-6.26530144781526,20,8,12,5,3,0,3,20,8,12,5,3,0,3
3194,54,dublin,CLONMEL STREET,Clonmel Street,False,False,OPEN,2024-12-27 20:50:16,True,False,,,53.336021,-6.26298,33,12,21,2,10,0,10,33,12,21,2,10,0,10
3195,108,dublin,AVONDALE ROAD,Avondale Road,False,False,OPEN,2024-12-27 20:47:01,True,False,,,53.359405,-6.276142,35,16,19,11,5,0,5,35,16,19,11,5,0,5
3196,20,dublin,JAMES STREET EAST,James Street East,False,False,OPEN,2024-12-27 20:47:50,True,False,,,53.336597,-6.248109,30,2,28,2,0,0,0,30,2,28,2,0,0,0
3197,56,dublin,MOUNT STREET LOWER,Mount Street Lower,False,False,OPEN,2024-12-27 20:53:12,True,False,,,53.33796,-6.24153,40,25,15,14,11,0,11,40,25,15,14,11,0,11
3198,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,False,False,OPEN,2024-12-27 20:54:17,True,False,,,53.343368,-6.27012,20,11,9,3,8,0,8,20,11,9,3,8,0,8
3199,18,dublin,GRANTHAM STREET,Grantham Street,False,False,OPEN,2024-12-27 20:46:20,True,False,,,53.334123,-6.265436,30,11,19,2,9,0,9,30,11,19,2,9,0,9
3200,32,dublin,PEARSE STREET,Pearse Street,False,False,OPEN,2024-12-27 20:46:55,True,False,,,53.344304,-6.250427,30,22,8,17,5,0,5,30,22,8,17,5,0,5
3201,52,dublin,YORK STREET EAST,York Street East,False,False,OPEN,2024-12-27 20:46:58,True,False,,,53.338755,-6.262003,32,27,5,15,12,0,12,32,27,5,15,12,0,12
3202,48,dublin,EXCISE WALK,Excise Walk,False,False,OPEN,2024-12-27 20:48:17,True,False,,,53.347777,-6.244239,40,2,38,2,0,0,0,40,2,38,2,0,0,0
3203,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,False,False,OPEN,2024-12-27 20:45:11,True,False,,,53.336074,-6.252825,30,26,4,10,16,0,16,30,26,4,10,16,0,16
3204,43,dublin,PORTOBELLO ROAD,Portobello Road,False,False,OPEN,2024-12-27 20:47:45,True,False,,,53.330091,-6.268044,30,9,21,6,3,0,3,30,9,21,6,3,0,3
3205,31,dublin,PARNELL STREET,Parnell Street,False,False,OPEN,2024-12-27 20:53:12,True,False,,,53.350929,-6.265125,20,12,8,6,6,0,6,20,12,8,6,6,0,6
3206,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,False,False,OPEN,2024-12-27 20:45:05,True,False,,,53.341515,-6.256853,40,19,21,9,10,0,10,40,19,21,9,10,0,10
3207,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,False,False,OPEN,2024-12-27 20:47:57,True,False,,,53.344603,-6.263371,30,30,0,20,10,0,10,30,30,0,20,10,0,10
3208,1,dublin,CLARENDON ROW,Clarendon Row,False,False,OPEN,2024-12-27 20:46:10,True,False,,,53.340927,-6.262501,31,24,7,20,4,0,4,31,24,7,20,4,0,4
3209,23,dublin,CUSTOM HOUSE,Custom House,False,False,OPEN,2024-12-27 20:45:56,True,False,,,53.348279,-6.254662,30,16,14,7,9,0,9,30,16,14,7,9,0,9
3210,106,dublin,RATHDOWN ROAD,Rathdown Road,False,False,OPEN,2024-12-27 20:52:55,True,False,,,53.35893,-6.280337,40,0,40,0,0,0,0,40,0,40,0,0,0,0
3211,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),False,False,OPEN,2024-12-27 20:54:21,True,False,,,53.357841,-6.251557,30,6,24,5,1,0,1,30,6,24,5,1,0,1
3212,68,dublin,HANOVER QUAY,Hanover Quay,False,False,OPEN,2024-12-27 20:46:33,True,False,,,53.344115,-6.237153,40,29,11,20,9,0,9,40,29,11,20,9,0,9
3213,74,dublin,OLIVER BOND STREET,Oliver Bond Street,False,False,OPEN,2024-12-27 20:52:41,True,False,,,53.343893,-6.280531,30,21,9,14,7,0,7,30,21,9,14,7,0,7
3214,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,False,False,OPEN,2024-12-27 20:54:48,True,False,,,53.347477,-6.28525,38,17,21,9,8,0,8,38,17,21,9,8,0,8
3215,84,dublin,BROOKFIELD ROAD,Brookfield Road,False,False,OPEN,2024-12-27 20:46:08,True,False,,,53.339005,-6.300217,30,12,18,6,6,0,6,30,12,18,6,6,0,6
3216,90,dublin,BENSON STREET,Benson Street,False,False,OPEN,2024-12-27 20:48:22,True,False,,,53.344153,-6.233451,40,9,31,7,2,0,2,40,9,31,7,2,0,2
3217,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,False,False,OPEN,2024-12-27 20:45:04,True,False,,,53.334295,-6.258503,30,18,12,14,4,0,4,30,18,12,14,4,0,4
3218,17,dublin,GOLDEN LANE,Golden Lane,False,False,OPEN,2024-12-27 20:45:02,True,False,,,53.340803,-6.267732,20,17,3,7,10,0,10,20,17,3,7,10,0,10
3219,45,dublin,DEVERELL PLACE,Deverell Place,False,False,OPEN,2024-12-27 20:48:18,True,False,,,53.351464,-6.255265,30,10,20,4,6,0,6,30,10,20,4,6,0,6
3220,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),False,False,OPEN,2024-12-27 20:46:05,True,False,,,53.333653,-6.248345,40,1,39,0,1,0,1,40,1,39,0,1,0,1
3221,72,dublin,JOHN STREET WEST,John Street West,False,False,OPEN,2024-12-27 20:47:32,True,False,,,53.343105,-6.277167,31,0,31,0,0,0,0,31,0,31,0,0,0,0
3222,63,dublin,FENIAN STREET,Fenian Street,False,False,OPEN,2024-12-27 20:45:21,True,False,,,53.341428,-6.24672,35,24,11,13,11,0,11,35,24,11,13,11,0,11
3223,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,False,False,OPEN,2024-12-27 20:48:21,True,False,,,53.338614,-6.248606,40,6,23,5,1,0,1,40,6,23,5,1,0,1
3224,91,dublin,SOUTH DOCK ROAD,South Dock Road,False,False,OPEN,2024-12-27 20:54:04,True,False,,,53.341833,-6.231291,30,23,7,11,12,0,12,30,23,7,11,12,0,12
3225,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-27 20:50:05,True,False,,,53.346637,-6.246154,30,20,10,9,11,0,11,30,20,10,9,11,0,11
3226,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-27 20:49:51,True,False,,,53.343034,-6.263578,24,23,1,10,13,0,13,24,23,1,10,13,0,13
3227,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-27 20:45:59,True,False,,,53.346867,-6.230852,40,18,22,11,7,0,7,40,18,22,11,7,0,7
3228,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-27 20:53:42,True,False,,,53.3547,-6.272314,30,16,14,6,10,0,10,30,16,14,6,10,0,10
3229,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-27 20:48:59,True,False,,,53.33403,-6.260714,36,15,20,9,6,0,6,36,15,20,9,6,0,6
3230,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-27 20:45:12,True,False,,,53.346026,-6.243576,40,14,26,4,10,0,10,40,14,26,4,10,0,10
3231,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-27 20:48:51,True,False,,,53.330662,-6.260177,40,18,22,15,3,0,3,40,18,22,15,3,0,3
3232,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-27 20:54:23,True,False,,,53.342113,-6.310015,40,9,31,6,3,0,3,40,9,31,6,3,0,3
3233,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-27 20:52:18,True,False,,,53.357043,-6.263232,25,1,24,1,0,0,0,25,1,24,1,0,0,0
3234,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-27 20:48:17,True,False,,,53.348875,-6.267459,29,21,8,11,10,0,10,29,21,8,11,10,0,10
3235,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-27 20:46:37,True,False,,,53.342081,-6.275233,30,5,25,5,0,0,0,30,5,25,5,0,0,0
3236,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-27 20:48:54,True,False,,,53.346874,-6.272976,20,11,9,1,10,0,10,20,11,9,1,10,0,10
3237,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-27 20:47:07,True,False,,,53.347932,-6.240928,40,38,2,26,12,0,12,40,38,2,26,12,0,12
3238,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-27 20:48:36,True,False,,,53.334432,-6.245575,30,8,22,4,4,0,4,30,8,22,4,4,0,4
3239,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-27 20:54:39,True,False,,,53.343565,-6.275071,29,2,27,1,1,0,1,29,2,27,1,1,0,1
3240,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-27 20:47:25,True,False,,,53.359624,-6.260348,30,3,27,2,1,0,1,30,3,27,2,1,0,1
3241,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-27 20:46:44,True,False,,,53.354929,-6.269425,40,12,28,11,1,0,1,40,12,28,11,1,0,1
3242,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-27 20:54:25,True,False,,,53.350974,-6.25294,40,20,20,17,3,0,3,40,20,20,17,3,0,3
3243,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-27 20:46:48,True,False,,,53.337132,-6.26059,40,11,29,11,0,0,0,40,11,29,11,0,0,0
3244,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-27 20:45:19,True,False,,,53.339218,-6.240642,40,33,7,28,5,0,5,40,33,7,28,5,0,5
3245,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-27 20:47:13,True,False,,,53.347122,-6.234749,40,4,36,2,2,0,2,40,4,36,2,2,0,2
3246,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-27 20:48:14,True,False,,,53.355173,-6.278424,40,2,38,1,1,0,1,40,2,38,1,1,0,1
3247,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-27 20:46:31,True,False,,,53.350291,-6.273507,30,10,20,7,3,0,3,30,10,20,7,3,0,3
3248,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-27 20:48:57,True,False,,,53.354845,-6.247579,30,23,7,16,7,0,7,30,23,7,16,7,0,7
3249,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-27 20:45:47,True,False,,,53.335742,-6.24551,40,3,37,1,2,0,2,40,3,37,1,2,0,2
3250,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-27 20:53:07,True,False,,,53.343653,-6.231755,40,6,34,2,4,0,4,40,6,34,2,4,0,4
3251,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-27 20:49:43,True,False,,,53.347884,-6.248048,30,18,12,11,7,0,7,30,18,12,11,7,0,7
3252,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-27 20:47:46,True,False,,,53.341288,-6.258117,20,8,12,4,4,0,4,20,8,12,4,4,0,4
